Course_Name,Topic_name,topic_Url
Therapeutic Recreation: Cognitive Disabilities and Illness,etiology,http://dbpedia.org/resource/Etiology
Tourism in Canada,Canada,http://dbpedia.org/resource/Canada
Tourism in Canada,tourism,http://dbpedia.org/resource/Tourism
Tourism in Canada,business travel,http://dbpedia.org/resource/Business_travel
Tourism in Canada,economics,http://dbpedia.org/resource/Economics
Tourism in Canada,market segmentation,http://dbpedia.org/resource/Market_segmentation
The Family,evolution,http://dbpedia.org/resource/Evolution
The Family,kinship,http://dbpedia.org/resource/Kinship
The Family,modern family,http://dbpedia.org/resource/Modern_Family
Development Debates,poverty,http://dbpedia.org/resource/Poverty
Development Debates,national debt,http://dbpedia.org/resource/Government_debt
Development Debates,urbanization,http://dbpedia.org/resource/Urbanization
Development Debates,Third World,http://dbpedia.org/resource/Third_World
Food and Culture,domestication,http://dbpedia.org/resource/Domestication
Food and Culture,cuisine,http://dbpedia.org/resource/Cuisine
Food and Culture,political economy,http://dbpedia.org/resource/Political_economy
Indigenous Resurgence,Americas,http://dbpedia.org/resource/Americas
Indigenous Resurgence,Australia,http://dbpedia.org/resource/Australia
Indigenous Resurgence,New Zealand,http://dbpedia.org/resource/New_Zealand
Indigenous Resurgence,urbanization,http://dbpedia.org/resource/Urbanization
The Body Social,body image,http://dbpedia.org/resource/Body_image
The Body Social,self-esteem,http://dbpedia.org/resource/Self-esteem
The Body Social,body language,http://dbpedia.org/resource/Body_language
The Culture of Touch,urban design,http://dbpedia.org/resource/Urban_design
The New Imperialism,New Imperialism,http://dbpedia.org/resource/New_Imperialism
The New Imperialism,anthropology,http://dbpedia.org/resource/Anthropology
The New Imperialism,sociology,http://dbpedia.org/resource/Sociology
The New Imperialism,nation-building,http://dbpedia.org/resource/Nation-building
The New Imperialism,counterinsurgency,http://dbpedia.org/resource/Counter-insurgency
The New Imperialism,humanitarian intervention,http://dbpedia.org/resource/Humanitarian_intervention
The New Imperialism,social sciences,http://dbpedia.org/resource/Social_science
The New Imperialism,soft power,http://dbpedia.org/resource/Soft_power
The New Imperialism,hegemony,http://dbpedia.org/resource/Hegemony
The New Imperialism,capital accumulation,http://dbpedia.org/resource/Capital_accumulation
Contemporary Issues in Economy Society and Biodiversity,capitalist,http://dbpedia.org/resource/Capitalism
Contemporary Issues in Economy Society and Biodiversity,geography,http://dbpedia.org/resource/Geography
Contemporary Issues in Human Rights,human rights,http://dbpedia.org/resource/Human_rights
Contemporary Issues in Human Rights,international,http://dbpedia.org/resource/International_law
Ethnic Communities in Canada,Canada,http://dbpedia.org/resource/Canada
Ethnic Communities in Canada,minority-majority,http://dbpedia.org/resource/Majority_minority
Food and Sustainability,Sustainability,http://dbpedia.org/resource/Sustainability
Food and Sustainability,sustainable food system,http://dbpedia.org/resource/Sustainability
Gender and Society,social construction,http://dbpedia.org/resource/Social_constructionism
Introduction to Law and Society,Canada,http://dbpedia.org/resource/Canada
Introduction to Law and Society,political science,http://dbpedia.org/resource/Political_science
Introduction to Law and Society,anthropology,http://dbpedia.org/resource/Anthropology
Introduction to Law and Society,sociology,http://dbpedia.org/resource/Sociology
Introduction to Law and Society,philosophy,http://dbpedia.org/resource/Philosophy
Media Ethnographies,radio,http://dbpedia.org/resource/Radio
Media Ethnographies,cinema,http://dbpedia.org/resource/Filmmaking
Media Ethnographies,ethnographic,http://dbpedia.org/resource/Ethnography
Men and Masculinities,masculinity,http://dbpedia.org/resource/Masculinity
Men and Masculinities,feminism,http://dbpedia.org/resource/Feminism
Men and Masculinities,humanism,http://dbpedia.org/resource/Humanism
Nationalism and Racism,Nationalism,http://dbpedia.org/resource/Nationalism
Nationalism and Racism,racism,http://dbpedia.org/resource/Racism
Popular Culture in the Middle East,Middle East,http://dbpedia.org/resource/Middle_East
Popular Culture in the Middle East,social forces,http://dbpedia.org/resource/Social_Forces
Popular Culture in the Middle East,mass media,http://dbpedia.org/resource/Mass_media
Popular Culture in the Middle East,dance,http://dbpedia.org/resource/Dance
Race and Ethnic Relations,Ethnic group,http://dbpedia.org/resource/Ethnic_group
Social Construction of Sexualities,human sexuality,http://dbpedia.org/resource/Human_sexuality
Social Construction of Sexualities,social forces,http://dbpedia.org/resource/Social_Forces
Social Economy and Sustainable Futures,social economy,http://dbpedia.org/resource/Social_economy
Social Economy and Sustainable Futures,neoliberal,http://dbpedia.org/resource/Neoliberalism
Surveillance Studies,public health,http://dbpedia.org/resource/Public_health
Surveillance Studies,city,http://dbpedia.org/resource/City
Theories of Identity,racism,http://dbpedia.org/resource/Racism
Theories of Identity,multiculturalism,http://dbpedia.org/resource/Multiculturalism
Theories of Identity,diaspora,http://dbpedia.org/resource/Diaspora
Theories of Identity,transnationalism,http://dbpedia.org/resource/Transnationalism
Theories of Identity,anthropology,http://dbpedia.org/resource/Anthropology
Theories of Identity,sociology,http://dbpedia.org/resource/Sociology
Urban Regions,Third World,http://dbpedia.org/resource/Third_World
Youth: Anthropological and Sociological Perspectives,interact,http://dbpedia.org/resource/Interaction
Advanced Topics in Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
Advanced Topics in Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
Anthropology and Contemporary Issues,Anthropology,http://dbpedia.org/resource/Anthropology
Anthropology and Contemporary Issues,folk,http://dbpedia.org/resource/Folklore
Art Aesthetics and Anthropology,Aesthetics,http://dbpedia.org/resource/Aesthetics
Art Aesthetics and Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
Art Aesthetics and Anthropology,American,http://dbpedia.org/resource/United_States
Art Aesthetics and Anthropology,Melanesian,http://dbpedia.org/resource/Melanesians
Childhood and Youth,American,http://dbpedia.org/resource/United_States
Childhood and Youth,Melanesian,http://dbpedia.org/resource/Melanesians
Comparative Culture,cultural anthropology,http://dbpedia.org/resource/Cultural_anthropology
Comparative Culture,comparative method,http://dbpedia.org/resource/Historical_linguistics
Cross-Cultural Perspectives on Gender,ethnographic,http://dbpedia.org/resource/Ethnography
Cross-Cultural Perspectives on Gender,social construction,http://dbpedia.org/resource/Social_constructionism
Culture and Biology,evolutionary theory,http://dbpedia.org/resource/Evolution
Culture and Biology,species,http://dbpedia.org/resource/Species
Culture and Biology,agriculture,http://dbpedia.org/resource/Agriculture
Culture and Biology,Holocene,http://dbpedia.org/resource/Holocene
Culture and Biology,industrialization,http://dbpedia.org/resource/Industrial_Revolution
Culture and Biology,Anthropocene,http://dbpedia.org/resource/Anthropocene
Culture and Biology,biology,http://dbpedia.org/resource/Biology
Culture and Biology,biological evolution,http://dbpedia.org/resource/Evolution
Culture Language and Mind,linguistics,http://dbpedia.org/resource/Linguistics
Culture Language and Mind,anthropology,http://dbpedia.org/resource/Anthropology
Current Debates in Kinship,kinship,http://dbpedia.org/resource/Kinship
Current Debates in Kinship,consanguinity,http://dbpedia.org/resource/Consanguinity
Current Debates in Kinship,international,http://dbpedia.org/resource/International_law
Current Debates in Kinship,gay,http://dbpedia.org/resource/Gay
Current Debates in Kinship,lesbian,http://dbpedia.org/resource/Lesbian
Elements of Ethno-Linguistics,linguistic anthropology,http://dbpedia.org/resource/Linguistic_anthropology
Elements of Ethno-Linguistics,sociology,http://dbpedia.org/resource/Sociology
Experiments and Experience in Ethnographic Writing,postmodern,http://dbpedia.org/resource/Postmodernism
Experiments and Experience in Ethnographic Writing,anthropology,http://dbpedia.org/resource/Anthropology
Experiments and Experience in Ethnographic Writing,ethnographic,http://dbpedia.org/resource/Ethnography
Experiments and Experience in Ethnographic Writing,epistemological,http://dbpedia.org/resource/Epistemology
Experiments and Experience in Ethnographic Writing,ontological,http://dbpedia.org/resource/Ontology
Feminism and Anthropology,Feminism,http://dbpedia.org/resource/Feminism
Feminism and Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
Feminism and Anthropology,feminist theory,http://dbpedia.org/resource/Feminist_theory
Feminism and Anthropology,feminist,http://dbpedia.org/resource/Feminist_theory
Feminism and Anthropology,feminist philosophy,http://dbpedia.org/resource/Feminist_philosophy
Feminism and Anthropology,postmodernism,http://dbpedia.org/resource/Postmodernism
Feminism and Anthropology,ethnography,http://dbpedia.org/resource/Ethnography
Food and Social Change,ethnographic,http://dbpedia.org/resource/Ethnography
Food and Social Change,ethics,http://dbpedia.org/resource/Ethics
Globalization and Transnationality,Globalization,http://dbpedia.org/resource/Globalization
Globalization and Transnationality,Transnationality,http://dbpedia.org/resource/Transnationality
Health Illness and Healing in Cross-Cultural Perspective,causation,http://dbpedia.org/resource/Causality
Health Illness and Healing in Cross-Cultural Perspective,ethnomedicine,http://dbpedia.org/resource/Ethnomedicine
Health Illness and Healing in Cross-Cultural Perspective,biomedical technology,http://dbpedia.org/resource/Biomedical_technology
Health Illness and Healing in Cross-Cultural Perspective,ethics,http://dbpedia.org/resource/Ethics
Health Illness and Healing in Cross-Cultural Perspective,global health,http://dbpedia.org/resource/Global_health
Health Illness and Healing in Cross-Cultural Perspective,pharmaceutical industry,http://dbpedia.org/resource/Pharmaceutical_industry
History of Anthropological Thought,ethnographic,http://dbpedia.org/resource/Ethnography
History of Anthropological Thought,interplay,http://dbpedia.org/resource/Interplay_Entertainment
History of Anthropological Thought,ethnography,http://dbpedia.org/resource/Ethnography
Honours Essay,Anthropology,http://dbpedia.org/resource/Anthropology
International Indigenism,Indigenism,http://dbpedia.org/resource/Indigenism
International Indigenism,international,http://dbpedia.org/resource/International_law
International Indigenism,indigenous peoples,http://dbpedia.org/resource/Indigenous_peoples
Introduction to Culture,cultural anthropology,http://dbpedia.org/resource/Cultural_anthropology
Kinship and Relatedness,kinship,http://dbpedia.org/resource/Kinship
Kinship and Relatedness,anthropology,http://dbpedia.org/resource/Anthropology
Kinship and Relatedness,ethnographic,http://dbpedia.org/resource/Ethnography
Kinship and Relatedness,incest,http://dbpedia.org/resource/Incest_taboo
Kinship and Relatedness,feminist,http://dbpedia.org/resource/Feminist_theory
Kinship and Relatedness,queer,http://dbpedia.org/resource/Queer
Legal Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
Magic ScienceReligion and Ideology,magic,http://dbpedia.org/resource/Magic_in_fiction
Native Peoples of North America,North America,http://dbpedia.org/resource/North_America
Native Peoples of North America,Canada,http://dbpedia.org/resource/Canada
Native Peoples of North America,ethnographic,http://dbpedia.org/resource/Ethnography
Neo-Marxism and Cultures,Neo-Marxism,http://dbpedia.org/resource/Neo-Marxism
Neo-Marxism and Cultures,superstructure,http://dbpedia.org/resource/Base_and_superstructure
Peoples and Cultures of Sub-Saharan Africa,Sub-Saharan Africa,http://dbpedia.org/resource/Sub-Saharan_Africa
