Advanced Image Processing,morphological,http://dbpedia.org/resource/Shape
Advanced Image Processing,wavelet,http://dbpedia.org/resource/Wavelet
Advanced Image Processing,multi-resolution analysis,http://dbpedia.org/resource/Multiresolution_analysis
Advanced Image Processing,partial differential equation,http://dbpedia.org/resource/Partial_differential_equation
Advanced Image Processing,variational methods,http://dbpedia.org/resource/Calculus_of_variations
Advanced Image Processing,diffusion,http://dbpedia.org/resource/Diffusion_equation
Advanced Image Processing,Markov random field,http://dbpedia.org/resource/Markov_random_field
Advanced Image Processing,Bayesian inference,http://dbpedia.org/resource/Bayesian_inference
Advanced Image Processing,energy,http://dbpedia.org/resource/Energy
Advanced Image Processing,level set method,http://dbpedia.org/resource/Level-set_method
Advanced Image Processing,inpainting,http://dbpedia.org/resource/Inpainting
Topics in Computer Science II,Computer Science,http://dbpedia.org/resource/Computer_science
Topics in Computer Science II,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
Topics in Computer Science II,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
Software Engineering Processes,Software Engineering,http://dbpedia.org/resource/Software_engineering
Software Engineering Processes,software engineering,http://dbpedia.org/resource/Software_engineering
Software Engineering Processes,Version control,http://dbpedia.org/resource/Version_control
Software Engineering Processes,code review,http://dbpedia.org/resource/Code_review
Software Engineering Processes,Continuous integration,http://dbpedia.org/resource/Continuous_integration
Software Engineering Processes,open source,http://dbpedia.org/resource/Open-source_model
Software Re-engineering,SOEN,http://dbpedia.org/resource/Soen
Software Re-engineering,software architecture recovery,http://dbpedia.org/resource/Software_architecture_recovery
Software Re-engineering,reengineering,http://dbpedia.org/resource/Code_refactoring
Software Re-engineering,reengineering,http://dbpedia.org/resource/Code_refactoring
Software Re-engineering,software metrics,http://dbpedia.org/resource/Software_metric
Software Re-engineering,software migration,http://dbpedia.org/resource/Software_modernization
Software Re-engineering,SOEN,http://dbpedia.org/resource/Soen
Semantic Computing,semantic,http://dbpedia.org/resource/Semantic_Web
Semantic Computing,Text Mining,http://dbpedia.org/resource/Text_mining
Semantic Computing,Collaborative Filtering,http://dbpedia.org/resource/Collaborative_filtering
Semantic Computing,Blogosphere,http://dbpedia.org/resource/Blogosphere
Semantic Computing,Machine Learning,http://dbpedia.org/resource/Machine_learning
Semantic Computing,The Web,http://dbpedia.org/resource/World_Wide_Web
Semantic Computing,Semantic Web,http://dbpedia.org/resource/Semantic_Web
Semantic Computing,RDF,http://dbpedia.org/resource/Resource_Description_Framework
Semantic Computing,RDFS,http://dbpedia.org/resource/RDF_Schema
Semantic Computing,SPARQL,http://dbpedia.org/resource/SPARQL
Semantic Computing,Linked Open Data,http://dbpedia.org/resource/Linked_data
Semantic Computing,LOD,http://dbpedia.org/resource/Linked_data
Semantic Computing,Semantic Web,http://dbpedia.org/resource/Semantic_Web
Semantic Computing,Ontologies,http://dbpedia.org/resource/Ontology
Semantic Computing,Semantic Web,http://dbpedia.org/resource/Semantic_Web
Semantic Computing,software development,http://dbpedia.org/resource/Software_development
Semantic Computing,business intelligence,http://dbpedia.org/resource/Business_intelligence
Semantic Computing,e-commerce,http://dbpedia.org/resource/E-commerce
Semantic Computing,e-science,http://dbpedia.org/resource/E-Science
Semantic Computing,semantic,http://dbpedia.org/resource/Semantic_Web
Semantic Computing,SOEN,http://dbpedia.org/resource/Soen
Formal Methods,formal methods,http://dbpedia.org/resource/Formal_methods
Formal Methods,formal methods,http://dbpedia.org/resource/Formal_methods
Formal Methods,software life-cycle,http://dbpedia.org/resource/Software_release_life_cycle
Formal Methods,process model,http://dbpedia.org/resource/Software_development_process
Formal Methods,formal specification,http://dbpedia.org/resource/Formal_specification
Formal Methods,finite-state,http://dbpedia.org/resource/Finite-state_machine
Formal Methods,Software development,http://dbpedia.org/resource/Software_development
Formal Methods,formal methods,http://dbpedia.org/resource/Formal_methods
Formal Methods,type checking,http://dbpedia.org/resource/Type_system
Formal Methods,debugging,http://dbpedia.org/resource/Debugging
Formal Methods,code generation,http://dbpedia.org/resource/Automatic_programming
Advanced Programming Practices,Self-documenting code,http://dbpedia.org/resource/Self-documenting_code
Advanced Programming Practices,Software configuration management,http://dbpedia.org/resource/Software_configuration_management
Advanced Programming Practices,unit tests,http://dbpedia.org/resource/Unit_testing
Advanced Programming Practices,multi-threading,http://dbpedia.org/resource/Thread_(computing)
Advanced Programming Practices,concurrency,http://dbpedia.org/resource/Parallel_computing
Advanced Programming Practices,code reuse,http://dbpedia.org/resource/Code_reuse
Advanced Programming Practices,fault tolerance,http://dbpedia.org/resource/Fault_tolerance
Advanced Software Architectures,design patterns,http://dbpedia.org/resource/Software_design_pattern
Advanced Software Architectures,Model Driven Architecture (MDA),http://dbpedia.org/resource/Model-driven_architecture
Advanced Software Architectures,Service Oriented Architecture,http://dbpedia.org/resource/Service-oriented_architecture
Advanced Software Architectures,SOA,http://dbpedia.org/resource/Service-oriented_architecture
Advanced Software Architectures,cloud computing,http://dbpedia.org/resource/Cloud_computing
Software Systems Requirements Specification,requirements engineering,http://dbpedia.org/resource/Requirements_engineering
Software Systems Requirements Specification,Requirements engineering,http://dbpedia.org/resource/Requirements_engineering
Software Systems Requirements Specification,software lifecycle,http://dbpedia.org/resource/Software_development_process
Software Systems Requirements Specification,Requirements elicitation,http://dbpedia.org/resource/Requirements_elicitation
Software Systems Requirements Specification,Risk analysis,http://dbpedia.org/resource/Risk_analysis
Software Systems Requirements Specification,language documentation,http://dbpedia.org/resource/Language_documentation
Software Systems Requirements Specification,IEEE,http://dbpedia.org/resource/Institute_of_Electrical_and_Electronics_Engineers
Software Systems Requirements Specification,ISO,http://dbpedia.org/resource/International_Organization_for_Standardization
Software Systems Requirements Specification,Agile,http://dbpedia.org/resource/Agile_software_development
Software Systems Requirements Specification,user stories,http://dbpedia.org/resource/User_story
Software Systems Requirements Specification,formal specification,http://dbpedia.org/resource/Formal_specification
Software Systems Requirements Specification,formal languages,http://dbpedia.org/resource/Formal_language
Software Systems Requirements Specification,quality assurance,http://dbpedia.org/resource/Quality_assurance
Software Systems Requirements Specification,evolution,http://dbpedia.org/resource/Evolution
Software Systems Requirements Specification,UML,http://dbpedia.org/resource/Unified_Modeling_Language
Software Systems Requirements Specification,ontologies,http://dbpedia.org/resource/Upper_ontology
Software Systems Requirements Specification,domain-specific,http://dbpedia.org/resource/Domain-specific_language
Software Systems Requirements Specification,Test,http://dbpedia.org/resource/Test_cricket
Software Systems Requirements Specification,COMP,http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein
Software Refactoring,SOEN,http://dbpedia.org/resource/Soen
Software Refactoring,preventive maintenance,http://dbpedia.org/resource/Preventive_maintenance
Software Refactoring,preventive maintenance,http://dbpedia.org/resource/Preventive_maintenance
Software Refactoring,evolution,http://dbpedia.org/resource/Evolution
Software Refactoring,code analysis,http://dbpedia.org/resource/Static_program_analysis
Software Refactoring,SOEN,http://dbpedia.org/resource/Soen
Software Refactoring,Refactoring,http://dbpedia.org/resource/Code_refactoring
Human Computer Interface Design ,human computer,http://dbpedia.org/resource/Human_computer
Human Computer Interface Design ,User-centered design,http://dbpedia.org/resource/User-centered_design
Human Computer Interface Design ,Task analysis,http://dbpedia.org/resource/Task_analysis
Human Computer Interface Design ,User interface design,http://dbpedia.org/resource/User_interface_design
Human Computer Interface Design ,User interface,http://dbpedia.org/resource/User_interface
Human Computer Interface Design ,User interface,http://dbpedia.org/resource/User_interface
Human Computer Interface Design ,COMP,http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein
